shoulder_angle,head_offset_x,head_offset_y,left_wrist_dist,right_wrist_dist,wrist_velocity_avg,zone_motion_score,label
6.1415,0.067,0.0771,0.2521,0.2498,4.6092,0.055,0
28.0,0.3403,0.1166,0.5486,0.5937,16.867,0.4169,1
0.799,0.0129,0.0931,0.2923,0.1377,3.9643,0.038,0
32.9087,0.4031,0.0975,0.5924,0.6172,19.4487,0.3425,1
7.0179,0.095,0.1391,0.2765,0.2526,0.5303,0.0609,0
33.1967,0.3697,0.1138,0.7323,0.5329,22.8586,0.2967,1
33.8101,0.2296,0.1506,0.7746,0.6539,20.5982,0.4853,1
4.9891,0.0488,0.1591,0.6303,0.38,18.8365,0.2367,1
4.2698,0.0858,0.1427,0.4537,0.4804,12.0,0.2,1
28.0,0.3238,0.0875,0.38,0.606,26.3701,0.4067,1
35.9775,0.2657,0.0377,0.5361,0.7237,25.6833,0.4311,1
28.0,0.3562,0.0006,0.5518,0.4632,16.6077,0.3501,1
11.8379,0.2319,0.0766,0.1661,0.1305,0.8621,0.1058,1
0.5869,0.0,0.1241,0.2573,0.1401,3.0547,0.0177,0
9.4719,0.07,0.0667,0.1911,0.2032,4.3555,0.0338,0
2.2109,0.0948,0.1125,0.255,0.1541,4.9727,0.045,0
6.1192,0.0446,0.0029,0.1067,0.2494,2.7011,0.0493,0
10.8292,0.0337,0.0852,0.1926,0.35,7.0397,0.0869,0
4.2381,0.0307,0.0527,0.233,0.167,4.4427,0.1269,0
12.5019,0.3436,0.1093,0.1431,0.2049,5.5031,0.0489,1
9.0925,0.024,0.0237,0.1905,0.2115,2.1352,0.0413,0
6.4767,0.0685,0.1001,0.2405,0.1671,2.2787,0.0085,0
5.0745,0.0,0.1599,0.0754,0.1622,4.3996,0.041,0
33.9325,0.2489,0.0462,0.5681,0.4214,12.0,0.3569,1
3.032,0.0451,0.1415,0.1161,0.1197,4.1714,0.0109,0
10.6679,0.2699,0.0748,0.1678,0.1586,2.0838,0.2603,1
0.0,0.0241,0.1681,0.1809,0.256,5.4174,0.0595,0
6.884,0.0212,0.1548,0.2677,0.15,7.2083,0.0923,0
28.0,0.2754,0.0228,0.494,0.727,25.1489,0.411,1
6.4891,0.1188,0.1656,0.2115,0.2717,2.9188,0.0299,0
32.5144,0.1645,0.1871,0.1338,0.1409,3.7156,0.2445,1
35.2112,0.132,0.178,0.2071,0.1251,9.5362,0.2883,1
10.5323,0.0826,0.1418,0.4892,0.5665,16.6581,0.2,1
22.0,0.1148,0.1088,0.144,0.2753,3.1774,0.3316,1
13.5286,0.0506,0.1098,0.4276,0.4927,25.483,0.2,1
6.406,0.0,0.0458,0.0855,0.2278,1.3931,0.0556,0
29.7128,0.4731,0.0815,0.592,0.435,21.0127,0.2747,1
1.2519,0.0139,0.0559,0.283,0.059,2.4622,0.0414,0
0.9457,0.0844,0.0167,0.2322,0.1411,4.8929,0.0343,0
3.0791,0.2895,0.0483,0.2518,0.2126,2.4306,0.0841,1
0.0,0.0634,0.0045,0.2998,0.2323,2.9136,0.0366,0
36.0385,0.2511,0.0887,0.1729,0.1459,5.9282,0.2022,1
22.0,0.2667,0.0852,0.2,0.1769,6.5243,0.2173,1
9.1546,0.0816,0.0945,0.0554,0.1211,4.732,0.0306,0
4.7451,0.058,0.1357,0.1135,0.2617,4.3576,0.0657,0
5.7836,0.0424,0.1358,0.2372,0.1642,3.0264,0.0241,0
32.2988,0.1693,0.0655,0.3367,0.1681,9.0604,0.2574,1
4.0176,0.0,0.1197,0.1814,0.2052,5.2552,0.042,0
8.2141,0.0368,0.0661,0.1095,0.2311,0.0,0.0795,0
6.0302,0.0799,0.1275,0.6231,0.38,15.723,0.342,1
28.0,0.2737,0.0841,0.5557,0.6631,12.0,0.4139,1
12.0,0.0796,0.1277,0.1706,0.2337,0.7779,0.032,0
22.0,0.2589,0.0453,0.1853,0.2593,3.3604,0.2254,1
10.8447,0.0641,0.134,0.2396,0.1574,2.0917,0.0172,0
2.9022,0.0366,0.1228,0.1088,0.123,0.187,0.0343,0
1.4943,0.0,0.0174,0.2102,0.1358,0.5312,0.0978,0
6.5401,0.059,0.1024,0.2282,0.2415,2.2796,0.0524,0
6.743,0.0414,0.0522,0.2752,0.1668,7.7564,0.048,0
7.6562,0.3527,0.0991,0.1274,0.2097,4.5047,0.2336,1
4.0366,0.1002,0.1591,0.5836,0.431,14.3729,0.2189,1
6.1678,0.0044,0.0408,0.2993,0.1364,1.7761,0.0955,0
9.6735,0.3433,0.0656,0.0591,0.2173,7.0555,0.1495,1
5.0645,0.1068,0.1199,0.15,0.1235,1.9184,0.0501,0
10.5285,0.0063,0.053,0.1438,0.0753,2.5998,0.0,0
22.0,0.3103,0.0539,0.0956,0.0647,8.476,0.2511,1
3.6881,0.0393,0.1106,0.195,0.1152,4.5805,0.0,0
15.2702,0.3865,0.0843,0.0999,0.168,6.8823,0.1005,1
2.2586,0.0118,0.1381,0.2166,0.2563,0.256,0.0423,0
28.7422,0.4557,0.0784,0.5015,0.6128,18.4763,0.4189,1
5.195,0.0786,0.0383,0.1905,0.1386,2.5446,0.0155,0
8.4129,0.0255,0.156,0.05,0.172,3.5443,0.0704,0
1.8555,0.0719,0.0369,0.1225,0.05,3.4166,0.0452,0
8.139,0.0946,0.0561,0.4488,0.4864,21.6139,0.2609,1
11.6991,0.101,0.1093,0.1826,0.2048,1.0781,0.1025,0
22.0,0.182,0.0559,0.2436,0.1466,0.4142,0.2,1
36.3458,0.4445,0.1193,0.6059,0.6058,12.2755,0.3996,1
5.7386,0.0,0.0426,0.1875,0.2551,4.5574,0.0081,0
8.6648,0.0522,0.0724,0.2467,0.1252,4.6153,0.1294,0
41.5829,0.2238,0.1212,0.5243,0.6359,19.2969,0.3342,1
22.0,0.1,0.0258,0.1037,0.1547,7.9859,0.2385,1
4.3666,0.1514,0.1131,0.6567,0.38,16.5781,0.2881,1
27.6696,0.2212,0.0571,0.278,0.1071,5.9278,0.2,1
29.1996,0.2668,0.0785,0.66,0.737,12.0,0.3387,1
26.0165,0.2085,0.1045,0.3221,0.2463,7.3025,0.371,1
29.5652,0.4009,0.1046,0.5939,0.5918,18.3309,0.456,1
8.0452,0.0419,0.1624,0.2527,0.272,3.5468,0.0231,0
4.2266,0.0536,0.0465,0.1635,0.2366,1.8492,0.0,0
22.0,0.1158,0.095,0.2355,0.1596,4.2552,0.3201,1
6.4483,0.1093,0.1471,0.1377,0.35,3.8005,0.0672,0
10.4267,0.22,0.1732,0.26,0.2258,0.0,0.2001,1
28.0,0.2616,0.1371,0.6595,0.6613,12.0,0.3392,1
12.3977,0.1037,0.096,0.3804,0.6019,12.0,0.202,1
26.952,0.1946,0.0816,0.2258,0.1742,3.9167,0.2611,1
8.8786,0.025,0.0975,0.2093,0.2243,4.5332,0.0157,0
12.8221,0.2296,0.0625,0.0937,0.107,2.6493,0.166,1
6.4453,0.0487,0.1201,0.2746,0.1897,2.3101,0.0513,0
7.6564,0.0464,0.1713,0.1773,0.0651,4.6689,0.0981,0
25.7665,0.1742,0.126,0.1987,0.2504,7.1018,0.2404,1
12.5984,0.3081,0.0,0.1442,0.186,0.7177,0.1,1
13.0249,0.0531,0.0968,0.7012,0.38,23.7217,0.2147,1
45.1316,0.2297,0.1341,0.8041,0.6188,16.9547,0.241,1
23.5128,0.1184,0.0808,0.1486,0.1995,6.2655,0.2397,1
6.6969,0.3861,0.0814,0.2686,0.2611,2.6448,0.0663,1
22.0,0.2289,0.0328,0.2609,0.2359,0.6463,0.2994,1
11.2966,0.1187,0.0213,0.4387,0.397,20.9726,0.2,1
5.9347,0.0836,0.0847,0.0743,0.05,2.5307,0.0546,0
9.0629,0.076,0.1119,0.2284,0.1656,4.3187,0.0673,0
8.3112,0.311,0.1324,0.1961,0.0897,3.3526,0.2281,1
1.5647,0.0203,0.0633,0.05,0.1518,5.0394,0.0239,0
11.1193,0.3272,0.1275,0.2168,0.1618,0.9604,0.0965,1
3.643,0.1113,0.0709,0.0752,0.2521,3.8792,0.0488,0
3.5277,0.105,0.1342,0.2456,0.1961,1.7273,0.0909,0
32.004,0.22,0.0959,0.1483,0.0685,5.5196,0.3734,1
14.6954,0.2686,0.1075,0.2534,0.1276,5.0217,0.1641,1
2.1447,0.0353,0.1243,0.0658,0.1893,0.0,0.0518,0
5.611,0.115,0.1229,0.2142,0.1197,1.4063,0.0679,0
23.9258,0.1824,0.1191,0.2622,0.2365,3.1101,0.281,1
24.8737,0.1,0.08,0.2803,0.237,10.3537,0.2652,1
28.0,0.3025,0.1016,0.6363,0.7876,15.1476,0.5001,1
5.5019,0.2585,0.0469,0.195,0.222,0.2454,0.0931,1
2.5485,0.2813,0.0969,0.2426,0.2108,7.2491,0.2052,1
33.3385,0.169,0.0984,0.15,0.0945,3.9244,0.2,1
6.177,0.2919,0.0313,0.1288,0.2104,1.3546,0.0615,1
10.5205,0.3099,0.1167,0.1487,0.2754,5.8305,0.1853,1
12.3037,0.0807,0.0638,0.4683,0.38,15.9832,0.2757,1
8.2043,0.131,0.0439,0.4076,0.4327,18.1468,0.3242,1
11.1299,0.1105,0.1106,0.5324,0.4062,21.7048,0.2978,1
12.6174,0.3335,0.1859,0.3247,0.156,4.9853,0.1602,1
2.5748,0.0199,0.057,0.0915,0.2275,5.984,0.0102,0
3.0928,0.0853,0.1112,0.1677,0.2804,1.0324,0.0,0
4.8746,0.0617,0.1081,0.2366,0.1929,1.3996,0.0,0
7.5569,0.3148,0.1712,0.05,0.1833,6.6042,0.1351,1
7.185,0.1337,0.1729,0.6454,0.5256,17.0994,0.2,1
13.6594,0.1067,0.1484,0.5056,0.731,23.4384,0.2514,1
28.0,0.22,0.0,0.6707,0.5281,22.2018,0.3981,1
1.6556,0.0,0.0,0.2421,0.05,1.7397,0.0326,0
12.559,0.2813,0.1307,0.1837,0.1987,7.7783,0.1113,1
33.2445,0.1,0.1854,0.1517,0.2302,5.3115,0.2999,1
14.2699,0.2749,0.1154,0.2073,0.1722,5.0341,0.1889,1
24.9929,0.2188,0.1127,0.2426,0.2013,4.7071,0.2328,1
34.1043,0.3883,0.0864,0.6952,0.5932,24.8293,0.3011,1
3.0685,0.1107,0.1158,0.2176,0.1615,7.0027,0.0097,0
5.9842,0.0733,0.0936,0.1832,0.1627,6.9241,0.0864,0
4.5779,0.0724,0.1362,0.5957,0.648,19.6468,0.2669,1
5.5647,0.0605,0.1002,0.5748,0.6021,12.7095,0.3584,1
10.0719,0.22,0.1108,0.1899,0.2089,8.2144,0.1896,1
12.2946,0.2871,0.1014,0.1404,0.1811,2.2717,0.1976,1
7.1295,0.1508,0.1936,0.6099,0.5363,16.9696,0.4193,1
7.18,0.0679,0.0,0.245,0.2736,2.8222,0.1222,0
5.6469,0.0332,0.1817,0.1283,0.2144,3.5727,0.0302,0
22.0,0.22,0.0428,0.1664,0.2115,3.8264,0.1473,1
4.9338,0.3469,0.1125,0.1605,0.2463,2.8819,0.2175,1
15.8427,0.397,0.1139,0.1881,0.2017,0.0,0.1753,1
5.9137,0.1323,0.1233,0.2704,0.1861,0.3686,0.0008,0
10.2175,0.039,0.108,0.2374,0.2777,5.359,0.044,0
14.6854,0.1026,0.122,0.5283,0.6706,20.5444,0.378,1
5.0913,0.0,0.1067,0.2258,0.0755,6.3465,0.0575,0
5.7775,0.0743,0.1014,0.171,0.1163,0.0,0.0563,0
32.7622,0.2567,0.1022,0.7382,0.7685,14.5899,0.2932,1
11.3993,0.22,0.147,0.2369,0.2417,4.3365,0.2491,1
10.2608,0.0504,0.1017,0.38,0.5523,12.0,0.2097,1
22.0,0.1755,0.0708,0.1383,0.1501,9.7697,0.2862,1
10.6284,0.3406,0.1115,0.3002,0.168,5.5804,0.0446,1
12.4505,0.3063,0.0791,0.1953,0.1383,8.4511,0.2102,1
6.8268,0.0975,0.0956,0.0668,0.0766,0.5069,0.0294,0
9.5165,0.0283,0.1199,0.4632,0.38,13.6065,0.2081,1
13.3034,0.3787,0.0624,0.1342,0.1825,2.9978,0.1326,1
6.3751,0.3238,0.0981,0.1154,0.05,5.8508,0.0699,1
0.4086,0.0826,0.1402,0.2279,0.2877,3.1643,0.0866,0
1.2163,0.131,0.1487,0.2189,0.1634,2.8229,0.1512,0
5.288,0.0277,0.0841,0.1664,0.1798,0.9368,0.0064,0
22.0,0.1942,0.0489,0.2306,0.2677,3.9594,0.2567,1
9.5561,0.029,0.0725,0.1284,0.1579,3.8469,0.0008,0
7.6731,0.053,0.1513,0.5356,0.567,17.4163,0.2,1
40.7441,0.22,0.1411,0.5055,0.5591,21.5619,0.5529,1
26.1531,0.1219,0.1101,0.3004,0.2114,6.0533,0.2,1
7.2933,0.0353,0.1365,0.429,0.38,21.6642,0.3486,1
11.3364,0.0148,0.0668,0.4384,0.38,15.5105,0.2746,1
8.6715,0.0424,0.1581,0.1443,0.1697,6.0921,0.0679,0
4.673,0.3177,0.1121,0.2309,0.1355,6.3672,0.1901,1
40.5819,0.2671,0.0304,0.38,0.402,15.3702,0.3164,1
1.4072,0.0968,0.109,0.0967,0.1358,5.3593,0.0591,0
1.3432,0.0537,0.064,0.0573,0.0544,0.2037,0.0118,0
22.9045,0.1542,0.0703,0.0877,0.2909,9.8383,0.2919,1
5.1625,0.1036,0.0871,0.1804,0.2001,0.0,0.0,0
3.1441,0.0262,0.0,0.2029,0.0745,6.3801,0.0811,0
14.6692,0.4161,0.1188,0.2593,0.1492,3.9434,0.1646,1
3.9051,0.0694,0.1134,0.5878,0.6335,15.062,0.2866,1
33.4701,0.1384,0.0,0.1768,0.2119,8.5925,0.2909,1
11.6388,0.0298,0.1063,0.2966,0.1692,1.79,0.01,0
5.6855,0.0226,0.1343,0.3065,0.2977,3.016,0.0,0
13.7372,0.2613,0.0218,0.1648,0.1351,1.1902,0.1696,1
4.9124,0.0453,0.1018,0.2572,0.1485,3.3606,0.054,0
0.9715,0.1254,0.1076,0.0828,0.255,5.5398,0.0325,0
4.5632,0.3287,0.0598,0.1915,0.1555,3.297,0.1409,1
22.0,0.1,0.0744,0.1951,0.2825,8.9996,0.3236,1
26.7433,0.2508,0.1095,0.05,0.22,7.2376,0.2362,1
2.0255,0.0441,0.0633,0.2154,0.1618,2.3322,0.0732,0
9.0384,0.252,0.1369,0.2521,0.19,1.4788,0.1214,1
7.243,0.0388,0.0872,0.1344,0.1431,6.0225,0.0218,0
0.0,0.064,0.0996,0.1926,0.2631,3.5187,0.0469,0
22.0,0.1917,0.0767,0.2575,0.2232,1.6634,0.2658,1
10.8937,0.0216,0.1082,0.2982,0.2336,2.198,0.0549,0
1.298,0.0441,0.0607,0.1185,0.1176,1.8993,0.0028,0
27.0481,0.152,0.0554,0.1737,0.3328,2.3193,0.2492,1
28.0,0.2909,0.1056,0.5622,0.471,23.837,0.2,1
11.391,0.0425,0.0689,0.2025,0.2078,1.3788,0.0441,0
5.5998,0.1209,0.1063,0.3162,0.2653,2.9002,0.0618,0
22.0,0.1038,0.1444,0.2542,0.1087,5.4102,0.2,1
8.2704,0.2599,0.0633,0.1111,0.1755,2.4471,0.1192,1
8.2651,0.0924,0.0923,0.6582,0.5076,22.4587,0.3785,1
13.593,0.3313,0.1059,0.0705,0.2067,5.8855,0.215,1
3.387,0.0609,0.0423,0.5295,0.38,12.0,0.215,1
14.5158,0.3353,0.0765,0.1886,0.2935,3.6967,0.1035,1
10.2362,0.0741,0.0834,0.1857,0.1942,4.037,0.07,0
10.648,0.0579,0.1428,0.1906,0.2215,6.7885,0.0158,0
2.8978,0.0304,0.0796,0.1763,0.05,0.0,0.0618,0
4.8856,0.0343,0.0754,0.1656,0.171,3.7201,0.04,0
9.2938,0.0342,0.0833,0.5067,0.38,12.0,0.3504,1
28.0,0.22,0.123,0.4645,0.6481,12.1391,0.2836,1
1.9855,0.0783,0.0786,0.2197,0.2264,5.2701,0.0657,0
2.5325,0.0048,0.0963,0.1437,0.1391,3.4083,0.0326,0
8.4721,0.1577,0.0454,0.1633,0.144,0.1157,0.0109,0
5.4215,0.1604,0.0328,0.6736,0.449,26.1111,0.2891,1
12.0,0.0257,0.0733,0.2271,0.1581,5.4529,0.0131,0
6.8778,0.0462,0.0477,0.2624,0.2119,4.0004,0.0595,0
0.0,0.0079,0.1403,0.1246,0.1358,9.7758,0.0715,0
4.4551,0.0153,0.0373,0.2046,0.261,0.0565,0.0529,0
0.0,0.0524,0.1201,0.1759,0.1556,0.0,0.0912,0
12.6402,0.0301,0.0991,0.505,0.4539,12.0,0.3178,1
4.691,0.0725,0.0756,0.2516,0.1972,3.7321,0.0142,0
7.0909,0.0087,0.1357,0.1562,0.143,4.2732,0.0907,0
6.0773,0.0357,0.1398,0.3049,0.2198,0.0,0.037,0
6.6541,0.0792,0.0951,0.3248,0.2157,4.9707,0.0443,0
29.7322,0.282,0.1606,0.4211,0.5797,12.5648,0.3738,1
25.9529,0.234,0.1221,0.0932,0.2648,6.2871,0.2208,1
6.1594,0.1097,0.0519,0.1424,0.35,0.8301,0.0,0
10.3534,0.0508,0.0746,0.2391,0.212,4.4626,0.0461,0
9.872,0.0379,0.0796,0.1561,0.1549,3.2564,0.059,0
10.3245,0.2961,0.1066,0.2208,0.1347,4.0997,0.1544,1
6.6764,0.0749,0.1921,0.0826,0.2829,2.7413,0.1001,0
2.3549,0.0098,0.1281,0.3073,0.2037,4.5878,0.0114,0
10.4653,0.1055,0.0427,0.1216,0.202,2.679,0.0335,0
14.1202,0.1359,0.1238,0.5355,0.4019,20.7112,0.2,1
30.461,0.22,0.0387,0.4998,0.5501,14.9069,0.487,1
22.757,0.1246,0.1347,0.2184,0.2595,0.9199,0.2646,1
3.0257,0.0,0.0691,0.1758,0.0889,4.2765,0.0,0
34.0854,0.22,0.1332,0.4619,0.6961,12.0,0.2169,1
0.0,0.0418,0.0977,0.1117,0.077,2.224,0.0502,0
5.6688,0.1169,0.1646,0.1204,0.1543,6.3809,0.0888,0
6.9487,0.0217,0.1756,0.7517,0.4898,16.4217,0.2719,1
3.9181,0.0692,0.1146,0.2289,0.2339,2.5713,0.0976,0
12.347,0.0656,0.1077,0.4841,0.6641,15.1454,0.2,1
36.1851,0.2397,0.1538,0.5353,0.38,12.0,0.3981,1
8.2807,0.2762,0.1059,0.181,0.2338,4.8353,0.1316,1
7.7007,0.0658,0.068,0.498,0.6245,19.6296,0.256,1
12.1901,0.3882,0.1518,0.2484,0.1812,2.7609,0.1559,1
4.4748,0.0161,0.1153,0.05,0.1824,5.8584,0.0254,0
5.7784,0.0338,0.1111,0.5616,0.38,16.8865,0.2268,1
0.5185,0.1094,0.079,0.2612,0.1511,4.5307,0.1123,0
39.4036,0.2604,0.0628,0.6173,0.38,12.0,0.3925,1
4.9148,0.0647,0.0259,0.2327,0.141,1.7626,0.1044,0
2.4599,0.0542,0.0927,0.1791,0.1154,0.0,0.076,0
26.1259,0.1,0.0679,0.2005,0.2459,0.3777,0.2,1
16.2904,0.12,0.1233,0.38,0.4123,16.9814,0.2,1
12.267,0.2852,0.0874,0.1259,0.2401,8.4266,0.142,1
1.8235,0.0124,0.0301,0.1634,0.1586,2.8604,0.04,0
6.2499,0.0959,0.1056,0.1111,0.2024,4.6681,0.1142,0
34.7955,0.3407,0.1126,0.4545,0.38,21.0892,0.3901,1
8.8006,0.0866,0.0921,0.35,0.1065,4.218,0.0438,0
9.8816,0.1132,0.0997,0.4788,0.5592,12.6029,0.289,1
4.6665,0.0907,0.04,0.1303,0.2548,1.5545,0.0762,0
8.4862,0.0,0.095,0.1174,0.1259,1.9404,0.0331,0
26.011,0.2258,0.0679,0.2405,0.257,2.15,0.207,1
33.0502,0.22,0.0544,0.7511,0.6464,15.7255,0.3069,1
2.8168,0.0859,0.092,0.2429,0.05,0.0,0.0469,0
5.8767,0.0732,0.1337,0.1626,0.3125,5.7593,0.0763,0
35.4845,0.6,0.0927,0.4847,0.4609,20.2795,0.4662,1
7.1763,0.0065,0.0292,0.1513,0.1032,0.1903,0.0379,0
7.1992,0.0508,0.1334,0.1065,0.1878,0.1257,0.0743,0
10.5272,0.0779,0.1194,0.2283,0.1575,3.5136,0.0419,0
4.6529,0.0776,0.0044,0.1421,0.2472,0.0,0.1232,0
12.0,0.0683,0.0982,0.2559,0.1192,7.5191,0.0177,0
8.602,0.0016,0.1317,0.2015,0.223,5.6403,0.1043,0
12.0,0.0041,0.0705,0.2583,0.1177,2.8977,0.1066,0
3.1432,0.0422,0.0818,0.1594,0.2171,1.988,0.0226,0
1.9999,0.049,0.1209,0.1397,0.1586,0.9862,0.0345,0
8.3718,0.1019,0.0538,0.2303,0.2906,5.233,0.0876,0
23.6272,0.1394,0.1313,0.2146,0.281,1.0175,0.2706,1
8.343,0.1005,0.0498,0.2677,0.2479,5.4447,0.0666,0
4.9721,0.082,0.0869,0.05,0.1876,6.0231,0.0584,0
9.1282,0.22,0.1992,0.2312,0.241,0.0953,0.086,1
5.4395,0.0239,0.1125,0.2751,0.0623,3.4621,0.017,0
7.8622,0.0246,0.0302,0.2809,0.1271,3.827,0.0291,0
9.1042,0.3004,0.0302,0.2721,0.1927,1.651,0.187,1
5.761,0.0045,0.0689,0.3037,0.1914,4.4543,0.1246,0
28.0,0.3663,0.1327,0.6065,0.4845,12.2996,0.3246,1
4.7531,0.4072,0.1133,0.2134,0.2021,6.2934,0.203,1
9.1072,0.0313,0.1089,0.234,0.35,7.6045,0.0283,0
9.422,0.2904,0.0815,0.2,0.145,6.0499,0.1969,1
8.1332,0.168,0.0,0.1064,0.2926,5.6205,0.09,0
22.0,0.2466,0.139,0.1352,0.255,2.7246,0.2772,1
22.0093,0.1358,0.0428,0.321,0.127,3.6703,0.2,1
8.4869,0.1548,0.0822,0.1114,0.2312,2.6378,0.0867,0
0.0,0.0444,0.0674,0.2034,0.1978,3.8976,0.0067,0
34.4371,0.22,0.0562,0.5308,0.426,19.5185,0.4535,1
11.4444,0.0813,0.0768,0.3841,0.4632,12.0,0.3641,1
6.5778,0.0997,0.1032,0.4621,0.5892,12.929,0.2072,1
10.5685,0.149,0.039,0.4531,0.4704,17.6334,0.3588,1
7.7708,0.1064,0.0764,0.2359,0.2233,2.4477,0.093,0
22.4474,0.1913,0.0743,0.2182,0.1677,3.0941,0.2,1
0.0,0.0608,0.1056,0.1858,0.0832,0.0,0.0111,0
29.9692,0.1714,0.0487,0.1789,0.1611,11.0,0.2,1
6.3529,0.3119,0.0482,0.0873,0.1717,4.256,0.1211,1
28.0,0.2668,0.1375,0.6703,0.38,12.8963,0.3299,1
1.4855,0.0,0.1414,0.1979,0.0994,3.3753,0.0318,0
11.8296,0.1219,0.1331,0.5354,0.38,18.4345,0.3868,1
13.7543,0.2997,0.0831,0.1377,0.1458,3.15,0.2364,1
2.7477,0.0774,0.108,0.1636,0.3402,2.6179,0.0501,0
3.4971,0.0936,0.0564,0.1648,0.1846,1.5307,0.0586,0
9.0231,0.1094,0.0422,0.461,0.6636,12.0241,0.3288,1
7.0738,0.0438,0.0522,0.0981,0.1674,5.003,0.0554,0
37.8009,0.2729,0.0994,0.5563,0.555,22.4091,0.31,1
8.2039,0.0571,0.0977,0.2515,0.1583,0.4019,0.1314,0
7.5163,0.0632,0.1139,0.2542,0.1671,3.4007,0.0506,0
28.0,0.2882,0.1243,0.6333,0.5357,19.2063,0.2772,1
3.6951,0.1009,0.1114,0.2936,0.2007,6.4227,0.0402,0
4.1337,0.004,0.0509,0.0916,0.2027,4.9537,0.0566,0
5.1041,0.0,0.0594,0.1995,0.2661,5.5816,0.0027,0
29.1116,0.112,0.0986,0.3054,0.1517,2.8264,0.2268,1
8.6085,0.0409,0.1694,0.1744,0.2039,5.138,0.0,0
6.1972,0.1257,0.0849,0.5763,0.5555,17.6438,0.2788,1
6.778,0.0,0.1074,0.316,0.2533,2.2523,0.0504,0
29.4892,0.1665,0.0795,0.3103,0.194,4.029,0.2018,1
8.4541,0.1172,0.1208,0.4925,0.4025,12.8149,0.2,1
6.4599,0.2922,0.1231,0.1426,0.0921,4.6012,0.1434,1
27.677,0.1468,0.0658,0.3177,0.3175,9.6775,0.2,1
0.7162,0.0381,0.0383,0.2057,0.136,1.2655,0.0292,0
12.0,0.0469,0.0516,0.1441,0.1189,2.0211,0.0371,0
28.0,0.3011,0.1095,0.4894,0.6447,19.262,0.3673,1
8.0708,0.0482,0.0781,0.21,0.3264,0.5384,0.0,0
11.683,0.0442,0.0749,0.1483,0.0953,1.7409,0.1029,0
36.8195,0.326,0.1223,0.6339,0.5226,24.5417,0.3199,1
3.1267,0.0,0.1253,0.1701,0.2811,4.4838,0.0827,0
5.7837,0.0749,0.0,0.1727,0.3043,2.7405,0.1017,0
3.7214,0.0703,0.1336,0.2116,0.1831,0.192,0.0787,0
2.0037,0.1081,0.0842,0.13,0.1988,1.6976,0.0819,0
2.8056,0.0298,0.1266,0.0865,0.2955,1.1232,0.0781,0
6.0999,0.0752,0.0,0.2041,0.1936,2.3816,0.0206,0
8.7754,0.0413,0.0354,0.2657,0.2123,1.2904,0.0396,0
7.0523,0.0,0.104,0.2616,0.1461,3.4621,0.008,0
8.6081,0.0712,0.0682,0.6354,0.396,19.6492,0.2865,1
0.0,0.0,0.1601,0.1586,0.1369,3.1492,0.0,0
28.0,0.22,0.1045,0.38,0.5239,12.0,0.2578,1
8.7045,0.094,0.1178,0.0897,0.2747,3.7843,0.0,0
0.7661,0.0881,0.168,0.1912,0.0837,4.291,0.0706,0
13.1439,0.22,0.2,0.1646,0.2458,8.04,0.2062,1
8.8203,0.0687,0.1135,0.101,0.2292,2.716,0.0608,0
11.483,0.0,0.0737,0.2462,0.1503,4.5417,0.0404,0
5.0107,0.0,0.1077,0.0962,0.2088,4.799,0.0,0
0.2814,0.0798,0.0345,0.1643,0.2033,4.3616,0.0541,0
6.2322,0.0167,0.0666,0.1878,0.262,4.1348,0.0591,0
6.3824,0.2543,0.1037,0.2567,0.2297,4.0395,0.1018,1
10.4914,0.1476,0.0459,0.4397,0.4732,16.6239,0.3534,1
3.8966,0.0286,0.1294,0.1857,0.1174,6.2479,0.0253,0
5.0941,0.0,0.069,0.1531,0.1759,1.1913,0.0192,0
8.579,0.0685,0.0827,0.1459,0.128,2.1879,0.0,0
28.0,0.2985,0.0956,0.4323,0.38,21.016,0.4146,1
9.0644,0.2276,0.0801,0.1737,0.2176,2.8302,0.146,1
9.0534,0.0064,0.0999,0.1859,0.1438,2.8529,0.0181,0
6.0142,0.084,0.1093,0.1586,0.1588,3.2632,0.0373,0
2.88,0.0683,0.1079,0.075,0.1243,2.0327,0.054,0
27.8337,0.1681,0.0814,0.1851,0.1575,6.327,0.3003,1
8.606,0.0,0.1344,0.1349,0.1897,7.6601,0.0113,0
28.0,0.3169,0.1548,0.38,0.6186,15.5087,0.4787,1
5.8529,0.0,0.0903,0.1853,0.172,1.8803,0.0531,0
22.0,0.2019,0.0568,0.1757,0.1213,7.2561,0.2556,1
0.3784,0.0894,0.0715,0.1776,0.154,8.1112,0.0308,0
5.4208,0.0347,0.1726,0.4563,0.665,14.3679,0.2701,1
4.1278,0.0593,0.1098,0.4288,0.38,17.6101,0.2,1
1.313,0.0,0.1543,0.1535,0.1695,7.3807,0.0457,0
2.7679,0.0777,0.094,0.05,0.35,4.4597,0.0169,0
2.6326,0.0195,0.1124,0.2005,0.1395,4.5093,0.0305,0
5.2689,0.038,0.0385,0.1559,0.084,4.026,0.0895,0
6.211,0.0437,0.0648,0.38,0.5832,15.1034,0.2,1
13.1371,0.3247,0.0162,0.0849,0.3067,1.6007,0.178,1
2.4998,0.0382,0.0347,0.3308,0.2114,2.1663,0.0315,0
5.3725,0.0094,0.0497,0.2482,0.1153,10.0,0.101,0
3.086,0.0599,0.0709,0.05,0.1359,5.1946,0.0613,0
